Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5VAd82Nigp6Qdbl2zln1cl,"6eUKZXaKkcviH0Ku9w2n3V","Sofa","Loose Change","Ed Sheeran",2011-12-09,199133,38,spotify:user:12132863200,2023-10-10T02:14:57Z,"pop,singer-songwriter pop,uk pop",0.646,0.65,2,-6.491,1,0.0278,0.14,0.00000965,0.0999,0.52,100.05,4
0CNrpbpJ9HsFffF9hqWIIe,"6eUKZXaKkcviH0Ku9w2n3V","One Night","Loose Change","Ed Sheeran",2011-12-09,206440,44,spotify:user:12132863200,2023-10-10T02:14:57Z,"pop,singer-songwriter pop,uk pop",0.781,0.836,6,-5.496,0,0.0658,0.379,0,0.289,0.636,94.989,4
4fZscNFYKoPIDHrgXxdacR,"6eUKZXaKkcviH0Ku9w2n3V","Firefly","Loose Change","Ed Sheeran",2011-12-09,254999,47,spotify:user:12132863200,2023-10-10T02:14:57Z,"pop,singer-songwriter pop,uk pop",0.602,0.31,4,-11.469,1,0.0373,0.886,0.000142,0.105,0.36,159.917,4
1Fj5Hfda761tgxKbJUlFxN,"6eUKZXaKkcviH0Ku9w2n3V","The City - Live at Sticky Studios; Loose Change EP","Loose Change","Ed Sheeran",2011-12-09,306320,34,spotify:user:12132863200,2023-10-10T02:14:57Z,"pop,singer-songwriter pop,uk pop",0.712,0.569,4,-6.032,0,0.204,0.507,0,0.412,0.837,105.032,4
1qjnGMSchVVfePsMV0UZ9b,"6eUKZXaKkcviH0Ku9w2n3V,4WXIbsHTP9Tj8GD76LBTr9","Firefly - Bravado Dubstep Remix","Loose Change","Ed Sheeran,Bravado",2011-12-09,269186,31,spotify:user:12132863200,2023-10-10T02:14:57Z,"pop,singer-songwriter pop,uk pop",0.629,0.663,9,-10.516,1,0.0283,0.28,0.711,0.0811,0.49,139.982,4
2WsIrKxyolJbLcwIgCmtwv,"6eUKZXaKkcviH0Ku9w2n3V","Fall","Songs I Wrote With Amy","Ed Sheeran",2011-12-09,163272,37,spotify:user:12132863200,2023-10-10T02:14:59Z,"pop,singer-songwriter pop,uk pop",0.559,0.283,4,-9.827,1,0.0323,0.632,0.00127,0.126,0.188,82.552,4
7AZFLeavHdimaFhcskLtta,"6eUKZXaKkcviH0Ku9w2n3V","Fire Alarms","Songs I Wrote With Amy","Ed Sheeran",2011-12-09,144013,32,spotify:user:12132863200,2023-10-10T02:14:59Z,"pop,singer-songwriter pop,uk pop",0.602,0.286,3,-9.886,1,0.0296,0.772,0,0.162,0.379,102.009,4
5tdn9jn6Vl2NIsruTJDoCL,"6eUKZXaKkcviH0Ku9w2n3V","Where We Land","Songs I Wrote With Amy","Ed Sheeran",2011-12-09,183000,35,spotify:user:12132863200,2023-10-10T02:14:59Z,"pop,singer-songwriter pop,uk pop",0.68,0.248,11,-11.592,1,0.031,0.838,0.00000486,0.0907,0.275,119.944,4
0Qhut5Vj2My3pVxjHdwAAX,"6eUKZXaKkcviH0Ku9w2n3V","Cold Coffee","Songs I Wrote With Amy","Ed Sheeran",2011-12-09,254226,42,spotify:user:12132863200,2023-10-10T02:14:59Z,"pop,singer-songwriter pop,uk pop",0.544,0.529,6,-6.753,1,0.0256,0.453,0,0.131,0.403,92.936,4
56XCgjSYaLg0TjxkVSpqNu,"6eUKZXaKkcviH0Ku9w2n3V","She","Songs I Wrote With Amy","Ed Sheeran",2011-12-09,244653,37,spotify:user:12132863200,2023-10-10T02:14:59Z,"pop,singer-songwriter pop,uk pop",0.573,0.344,9,-10.91,1,0.0361,0.811,0,0.13,0.377,157.783,3
1mpioQwaB4QxqhT0X7vTxi,"6eUKZXaKkcviH0Ku9w2n3V,1WWT4mBMw1S2OTXF1HfKoe","Give Me Love (feat. Mic Righteous)","Give Me Love","Ed Sheeran,Mic Righteous",2012-11-21,225001,19,spotify:user:12132863200,2023-10-10T02:15:03Z,"pop,singer-songwriter pop,uk pop,grime",0.319,0.776,1,-4.853,1,0.0793,0.0335,0.000902,0.343,0.181,174.774,4
7LnLheMMbIA3UuB0g6Cjng,"6eUKZXaKkcviH0Ku9w2n3V,72CJu74on68a9sLgD0vj2O","Give Me Love - True Tiger Remix","Give Me Love","Ed Sheeran,True Tiger",2012-11-21,214409,18,spotify:user:12132863200,2023-10-10T02:15:03Z,"pop,singer-songwriter pop,uk pop,instrumental grime",0.504,0.739,10,-5.909,0,0.0584,0.0149,0,0.175,0.179,137.973,4
6zfXNeT32DlcMjsI8GkrDA,"6eUKZXaKkcviH0Ku9w2n3V,1k78cRCnTM3T7EhvhVeaKX","Give Me Love - Xilent Remix","Give Me Love","Ed Sheeran,Xilent",2012-11-21,221809,16,spotify:user:12132863200,2023-10-10T02:15:03Z,"pop,singer-songwriter pop,uk pop,brostep,complextro,electro house,filthstep,gaming dubstep,melodic dubstep,neurostep",0.587,0.888,10,-3.463,0,0.0942,0.203,0.0000341,0.118,0.38,105.156,3
0A2J5TumCpT4aJVvQHNEQW,"6eUKZXaKkcviH0Ku9w2n3V","One","x (Wembley Edition)","Ed Sheeran",2013,252760,44,spotify:user:12132863200,2023-10-10T02:15:07Z,"pop,singer-songwriter pop,uk pop",0.464,0.321,2,-11.12,1,0.0418,0.877,0,0.0789,0.306,93.528,4
